k;b;psi_s;phi;Sr_l;Sr_g
6.234558E-13;4.406738E+00;-2.437378E-01;4.912231E-01;1.543152E-01;7.858276E-02
3.859558E-13;3.406738E+00;-3.687378E-01;4.662231E-01;1.168152E-01;1.160828E-01
8.609558E-13;5.406738E+00;-1.187378E-01;4.162231E-01;1.918152E-01;1.910828E-01
2.672058E-13;4.906738E+00;-1.812378E-01;4.537231E-01;1.355652E-01;1.348328E-01
7.422058E-13;6.906738E+00;-4.312378E-01;4.037231E-01;6.056519E-02;5.983276E-02
5.047058E-13;5.906738E+00;-3.062378E-01;4.287231E-01;1.730652E-01;9.733276E-02
9.797058E-13;3.906738E+00;-5.562378E-01;4.787231E-01;9.806519E-02;1.723328E-01
7.423706E-14;4.719238E+00;-5.484253E-01;4.677856E-01;1.566589E-01;5.280151E-02
5.492371E-13;6.719238E+00;-2.984253E-01;4.177856E-01;8.165894E-02;1.278015E-01
3.117371E-13;5.719238E+00;-4.234253E-01;4.427856E-01;1.941589E-01;1.653015E-01
7.867371E-13;3.719238E+00;-1.734253E-01;4.927856E-01;1.191589E-01;9.030151E-02
1.929871E-13;6.219238E+00;-1.109253E-01;4.302856E-01;6.290894E-02;7.155151E-02
6.679871E-13;4.219238E+00;-3.609253E-01;4.802856E-01;1.379089E-01;1.465515E-01
4.304871E-13;3.219238E+00;-2.359253E-01;4.552856E-01;1.004089E-01;1.840515E-01
9.054871E-13;5.219238E+00;-4.859253E-01;4.052856E-01;1.754089E-01;1.090515E-01
1.336121E-13;5.469238E+00;-2.671753E-01;4.990356E-01;1.285339E-01;6.217651E-02
6.086121E-13;3.469238E+00;-5.171753E-01;4.490356E-01;5.353394E-02;1.371765E-01
3.711121E-13;4.469238E+00;-1.421753E-01;4.240356E-01;1.660339E-01;1.746765E-01
8.461121E-13;6.469238E+00;-3.921753E-01;4.740356E-01;9.103394E-02;9.967651E-02
2.523621E-13;3.969238E+00;-4.546753E-01;4.115356E-01;7.228394E-02;8.092651E-02
7.273621E-13;5.969238E+00;-2.046753E-01;4.615356E-01;1.472839E-01;1.559265E-01
4.898621E-13;6.969238E+00;-5.796753E-01;4.865356E-01;1.097839E-01;1.934265E-01
9.648621E-13;4.969238E+00;-3.296753E-01;4.365356E-01;1.847839E-01;1.184265E-01
1.039246E-13;6.594238E+00;-3.765503E-01;4.584106E-01;1.707214E-01;9.498901E-02
5.789246E-13;4.594238E+00;-1.265503E-01;4.084106E-01;9.572144E-02;1.699890E-01
3.414246E-13;3.594238E+00;-5.015503E-01;4.334106E-01;1.332214E-01;1.324890E-01
8.164246E-13;5.594238E+00;-2.515503E-01;4.834106E-01;5.822144E-02;5.748901E-02
2.226746E-13;4.094238E+00;-3.140503E-01;4.459106E-01;1.144714E-01;1.137390E-01
6.976746E-13;6.094238E+00;-5.640503E-01;4.959106E-01;1.894714E-01;1.887390E-01
4.601746E-13;5.094238E+00;-1.890503E-01;4.709106E-01;7.697144E-02;1.512390E-01
9.351746E-13;3.094238E+00;-4.390503E-01;4.209106E-01;1.519714E-01;7.623901E-02
1.632996E-13;3.344238E+00;-2.203003E-01;4.771606E-01;1.988464E-01;1.043640E-01
6.382996E-13;5.344238E+00;-4.703003E-01;4.271606E-01;1.238464E-01;1.793640E-01
4.007996E-13;6.344238E+00;-3.453003E-01;4.021606E-01;1.613464E-01;1.418640E-01
8.757996E-13;4.344238E+00;-5.953003E-01;4.521606E-01;8.634644E-02;6.686401E-02
2.820496E-13;5.844238E+00;-5.328003E-01;4.146606E-01;1.050964E-01;1.231140E-01
7.570496E-13;3.844238E+00;-2.828003E-01;4.646606E-01;1.800964E-01;1.981140E-01
5.195496E-13;4.844238E+00;-4.078003E-01;4.896606E-01;6.759644E-02;1.606140E-01
9.945496E-13;6.844238E+00;-1.578003E-01;4.396606E-01;1.425964E-01;8.561401E-02
5.568237E-14;6.859863E+00;-5.230347E-01;4.939575E-01;5.763550E-02;1.272156E-01
5.306824E-13;4.859863E+00;-2.730347E-01;4.439575E-01;1.326355E-01;5.221558E-02
2.931824E-13;3.859863E+00;-3.980347E-01;4.189575E-01;9.513550E-02;8.971558E-02
7.681824E-13;5.859863E+00;-1.480347E-01;4.689575E-01;1.701355E-01;1.647156E-01
1.744324E-13;4.359863E+00;-2.105347E-01;4.064575E-01;1.513855E-01;1.459656E-01
6.494324E-13;6.359863E+00;-4.605347E-01;4.564575E-01;7.638550E-02;7.096558E-02
4.119324E-13;5.359863E+00;-3.355347E-01;4.814575E-01;1.888855E-01;1.084656E-01
8.869324E-13;3.359863E+00;-5.855347E-01;4.314575E-01;1.138855E-01;1.834656E-01
1.150574E-13;3.109863E+00;-3.042847E-01;4.627075E-01;8.576050E-02;1.365906E-01
5.900574E-13;5.109863E+00;-5.542847E-01;4.127075E-01;1.607605E-01;6.159058E-02
3.525574E-13;6.109863E+00;-1.792847E-01;4.377075E-01;1.232605E-01;9.909058E-02
8.275574E-13;4.109863E+00;-4.292847E-01;4.877075E-01;1.982605E-01;1.740906E-01
2.338074E-13;5.609863E+00;-3.667847E-01;4.252075E-01;1.420105E-01;1.553406E-01
7.088074E-13;3.609863E+00;-1.167847E-01;4.752075E-01;6.701050E-02;8.034058E-02
4.713074E-13;4.609863E+00;-4.917847E-01;4.502075E-01;1.795105E-01;1.178406E-01
9.463074E-13;6.609863E+00;-2.417847E-01;4.002075E-01;1.045105E-01;1.928406E-01
8.536987E-14;4.984863E+00;-4.449097E-01;4.783325E-01;1.185730E-01;1.694031E-01
5.603699E-13;6.984863E+00;-1.949097E-01;4.283325E-01;1.935730E-01;9.440308E-02
3.228699E-13;5.984863E+00;-5.699097E-01;4.033325E-01;8.107300E-02;5.690308E-02
7.978699E-13;3.984863E+00;-3.199097E-01;4.533325E-01;1.560730E-01;1.319031E-01
2.041199E-13;6.484863E+00;-2.574097E-01;4.158325E-01;1.748230E-01;1.881531E-01
6.791199E-13;4.484863E+00;-5.074097E-01;4.658325E-01;9.982300E-02;1.131531E-01
4.416199E-13;3.484863E+00;-1.324097E-01;4.908325E-01;1.373230E-01;7.565308E-02
9.166199E-13;5.484863E+00;-3.824097E-01;4.408325E-01;6.232300E-02;1.506531E-01
1.447449E-13;5.234863E+00;-1.011597E-01;4.595825E-01;9.044800E-02;1.787781E-01
6.197449E-13;3.234863E+00;-3.511597E-01;4.095825E-01;1.654480E-01;1.037781E-01
3.822449E-13;4.234863E+00;-2.261597E-01;4.345825E-01;5.294800E-02;6.627808E-02
8.572449E-13;6.234863E+00;-4.761597E-01;4.845825E-01;1.279480E-01;1.412781E-01
2.634949E-13;3.734863E+00;-5.386597E-01;4.470825E-01;1.841980E-01;1.975281E-01
7.384949E-13;5.734863E+00;-2.886597E-01;4.970825E-01;1.091980E-01;1.225281E-01
5.009949E-13;6.734863E+00;-4.136597E-01;4.720825E-01;1.466980E-01;8.502808E-02
9.759949E-13;4.734863E+00;-1.636597E-01;4.220825E-01;7.169800E-02;1.600281E-01
7.052612E-14;3.922363E+00;-1.870972E-01;4.361450E-01;1.631042E-01;1.154968E-01
5.455261E-13;5.922363E+00;-4.370972E-01;4.861450E-01;8.810425E-02;1.904968E-01
3.080261E-13;6.922363E+00;-3.120972E-01;4.611450E-01;1.256042E-01;1.529968E-01
7.830261E-13;4.922363E+00;-5.620972E-01;4.111450E-01;5.060425E-02;7.799683E-02
1.892761E-13;5.422363E+00;-4.995972E-01;4.736450E-01;1.068542E-01;9.674683E-02
6.642761E-13;3.422363E+00;-2.495972E-01;4.236450E-01;1.818542E-01;1.717468E-01
4.267761E-13;4.422363E+00;-3.745972E-01;4.486450E-01;6.935425E-02;1.342468E-01
9.017761E-13;6.422363E+00;-1.245972E-01;4.986450E-01;1.443542E-01;5.924683E-02
1.299011E-13;6.172363E+00;-4.058472E-01;4.048950E-01;1.912292E-01;1.248718E-01
6.049011E-13;4.172363E+00;-1.558472E-01;4.548950E-01;1.162292E-01;1.998718E-01
3.674011E-13;3.172363E+00;-5.308472E-01;4.798950E-01;1.537292E-01;1.623718E-01
8.424011E-13;5.172363E+00;-2.808472E-01;4.298950E-01;7.872925E-02;8.737183E-02
2.486511E-13;4.672363E+00;-3.433472E-01;4.923950E-01;9.747925E-02;1.061218E-01
7.236511E-13;6.672363E+00;-5.933472E-01;4.423950E-01;1.724792E-01;1.811218E-01
4.861511E-13;5.672363E+00;-2.183472E-01;4.173950E-01;5.997925E-02;1.436218E-01
9.611511E-13;3.672363E+00;-4.683472E-01;4.673950E-01;1.349792E-01;6.862183E-02
1.002136E-13;5.797363E+00;-2.339722E-01;4.392700E-01;1.584167E-01;7.330933E-02
5.752136E-13;3.797363E+00;-4.839722E-01;4.892700E-01;8.341675E-02;1.483093E-01
3.377136E-13;4.797363E+00;-1.089722E-01;4.642700E-01;1.959167E-01;1.858093E-01
8.127136E-13;6.797363E+00;-3.589722E-01;4.142700E-01;1.209167E-01;1.108093E-01
2.189636E-13;3.297363E+00;-4.214722E-01;4.517700E-01;6.466675E-02;5.455933E-02
6.939636E-13;5.297363E+00;-1.714722E-01;4.017700E-01;1.396667E-01;1.295593E-01
4.564636E-13;6.297363E+00;-5.464722E-01;4.267700E-01;1.021667E-01;1.670593E-01
9.314636E-13;4.297363E+00;-2.964722E-01;4.767700E-01;1.771667E-01;9.205933E-02
1.595886E-13;4.047363E+00;-5.777222E-01;4.205200E-01;1.302917E-01;8.268433E-02
6.345886E-13;6.047363E+00;-3.277222E-01;4.705200E-01;5.529175E-02;1.576843E-01
3.970886E-13;5.047363E+00;-4.527222E-01;4.955200E-01;1.677917E-01;1.951843E-01
8.720886E-13;3.047363E+00;-2.027222E-01;4.455200E-01;9.279175E-02;1.201843E-01
2.783386E-13;6.547363E+00;-1.402222E-01;4.830200E-01;7.404175E-02;6.393433E-02
7.533386E-13;4.547363E+00;-3.902222E-01;4.330200E-01;1.490417E-01;1.389343E-01
5.158386E-13;3.547363E+00;-2.652222E-01;4.080200E-01;1.115417E-01;1.764343E-01
9.908386E-13;5.547363E+00;-5.152222E-01;4.580200E-01;1.865417E-01;1.014343E-01
6.310425E-14;4.453613E+00;-2.847534E-01;4.572388E-01;1.947449E-01;1.541687E-01
5.381042E-13;6.453613E+00;-5.347534E-01;4.072388E-01;1.197449E-01;7.916870E-02
3.006042E-13;5.453613E+00;-1.597534E-01;4.322388E-01;1.572449E-01;1.166687E-01
7.756042E-13;3.453613E+00;-4.097534E-01;4.822388E-01;8.224487E-02;1.916687E-01
1.818542E-13;6.953613E+00;-4.722534E-01;4.447388E-01;1.009949E-01;1.354187E-01
6.568542E-13;4.953613E+00;-2.222534E-01;4.947388E-01;1.759949E-01;6.041870E-02
4.193542E-13;3.953613E+00;-5.972534E-01;4.697388E-01;6.349487E-02;9.791870E-02
8.943542E-13;5.953613E+00;-3.472534E-01;4.197388E-01;1.384949E-01;1.729187E-01
1.224792E-13;5.703613E+00;-5.660034E-01;4.759888E-01;1.666199E-01;1.447937E-01
5.974792E-13;3.703613E+00;-3.160034E-01;4.259888E-01;9.161987E-02;6.979370E-02
3.599792E-13;4.703613E+00;-4.410034E-01;4.009888E-01;1.291199E-01;1.072937E-01
8.349792E-13;6.703613E+00;-1.910034E-01;4.509888E-01;5.411987E-02;1.822937E-01
2.412292E-13;3.203613E+00;-1.285034E-01;4.134888E-01;1.103699E-01;1.260437E-01
7.162292E-13;5.203613E+00;-3.785034E-01;4.634888E-01;1.853699E-01;5.104370E-02
4.787292E-13;6.203613E+00;-2.535034E-01;4.884888E-01;7.286987E-02;8.854370E-02
9.537292E-13;4.203613E+00;-5.035034E-01;4.384888E-01;1.478699E-01;1.635437E-01
9.279175E-14;6.328613E+00;-2.066284E-01;4.666138E-01;1.338074E-01;1.963562E-01
5.677917E-13;4.328613E+00;-4.566284E-01;4.166138E-01;5.880737E-02;1.213562E-01
3.302917E-13;3.328613E+00;-3.316284E-01;4.416138E-01;1.713074E-01;8.385620E-02
8.052917E-13;5.328613E+00;-5.816284E-01;4.916138E-01;9.630737E-02;1.588562E-01
2.115417E-13;4.828613E+00;-5.191284E-01;4.291138E-01;7.755737E-02;1.776062E-01
6.865417E-13;6.828613E+00;-2.691284E-01;4.791138E-01;1.525574E-01;1.026062E-01
4.490417E-13;5.828613E+00;-3.941284E-01;4.541138E-01;1.150574E-01;6.510620E-02
9.240417E-13;3.828613E+00;-1.441284E-01;4.041138E-01;1.900574E-01;1.401062E-01
1.521667E-13;3.578613E+00;-3.628784E-01;4.978638E-01;1.619324E-01;1.869812E-01
6.271667E-13;5.578613E+00;-1.128784E-01;4.478638E-01;8.693237E-02;1.119812E-01
3.896667E-13;6.578613E+00;-4.878784E-01;4.228638E-01;1.994324E-01;7.448120E-02
8.646667E-13;4.578613E+00;-2.378784E-01;4.728638E-01;1.244324E-01;1.494812E-01
2.709167E-13;5.078613E+00;-3.003784E-01;4.103638E-01;6.818237E-02;1.682312E-01
7.459167E-13;3.078613E+00;-5.503784E-01;4.603638E-01;1.431824E-01;9.323120E-02
5.084167E-13;4.078613E+00;-1.753784E-01;4.853638E-01;1.056824E-01;5.573120E-02
9.834167E-13;6.078613E+00;-4.253784E-01;4.353638E-01;1.806824E-01;1.307312E-01
7.794800E-14;5.266113E+00;-4.331909E-01;4.244263E-01;8.458862E-02;1.049500E-01
5.529480E-13;3.266113E+00;-1.831909E-01;4.744263E-01;1.595886E-01;1.799500E-01
3.154480E-13;4.266113E+00;-5.581909E-01;4.994263E-01;1.220886E-01;1.424500E-01
7.904480E-13;6.266113E+00;-3.081909E-01;4.494263E-01;1.970886E-01;6.744995E-02
1.966980E-13;3.766113E+00;-2.456909E-01;4.869263E-01;1.408386E-01;1.237000E-01
6.716980E-13;5.766113E+00;-4.956909E-01;4.369263E-01;6.583862E-02;1.987000E-01
4.341980E-13;6.766113E+00;-1.206909E-01;4.119263E-01;1.783386E-01;1.612000E-01
9.091980E-13;4.766113E+00;-3.706909E-01;4.619263E-01;1.033386E-01;8.619995E-02
1.373230E-13;4.516113E+00;-1.519409E-01;4.431763E-01;5.646362E-02;9.557495E-02
6.123230E-13;6.516113E+00;-4.019409E-01;4.931763E-01;1.314636E-01;1.705750E-01
3.748230E-13;5.516113E+00;-2.769409E-01;4.681763E-01;9.396362E-02;1.330750E-01
8.498230E-13;3.516113E+00;-5.269409E-01;4.181763E-01;1.689636E-01;5.807495E-02
2.560730E-13;6.016113E+00;-5.894409E-01;4.556763E-01;1.502136E-01;1.143250E-01
7.310730E-13;4.016113E+00;-3.394409E-01;4.056763E-01;7.521362E-02;1.893250E-01
4.935730E-13;3.016113E+00;-4.644409E-01;4.306763E-01;1.877136E-01;1.518250E-01
9.685730E-13;5.016113E+00;-2.144409E-01;4.806763E-01;1.127136E-01;7.682495E-02
1.076355E-13;3.391113E+00;-4.800659E-01;4.025513E-01;8.927612E-02;6.276245E-02
5.826355E-13;5.391113E+00;-2.300659E-01;4.525513E-01;1.642761E-01;1.377625E-01
3.451355E-13;6.391113E+00;-3.550659E-01;4.775513E-01;5.177612E-02;1.752625E-01
8.201355E-13;4.391113E+00;-1.050659E-01;4.275513E-01;1.267761E-01;1.002625E-01
2.263855E-13;5.891113E+00;-1.675659E-01;4.900513E-01;1.830261E-01;8.151245E-02
7.013855E-13;3.891113E+00;-4.175659E-01;4.400513E-01;1.080261E-01;1.565125E-01
4.638855E-13;4.891113E+00;-2.925659E-01;4.150513E-01;1.455261E-01;1.940125E-01
9.388855E-13;6.891113E+00;-5.425659E-01;4.650513E-01;7.052612E-02;1.190125E-01
1.670105E-13;6.641113E+00;-3.238159E-01;4.338013E-01;1.174011E-01;5.338745E-02
6.420105E-13;4.641113E+00;-5.738159E-01;4.838013E-01;1.924011E-01;1.283875E-01
4.045105E-13;3.641113E+00;-1.988159E-01;4.588013E-01;7.990112E-02;1.658875E-01
8.795105E-13;5.641113E+00;-4.488159E-01;4.088013E-01;1.549011E-01;9.088745E-02
2.857605E-13;4.141113E+00;-3.863159E-01;4.713013E-01;1.736511E-01;7.213745E-02
7.607605E-13;6.141113E+00;-1.363159E-01;4.213013E-01;9.865112E-02;1.471375E-01
5.232605E-13;5.141113E+00;-5.113159E-01;4.463013E-01;1.361511E-01;1.846375E-01
9.982605E-13;3.141113E+00;-2.613159E-01;4.963013E-01;6.115112E-02;1.096375E-01
5.104370E-14;4.129395E+00;-4.971558E-01;4.270630E-01;1.093445E-01;1.499207E-01
5.260437E-13;6.129395E+00;-2.471558E-01;4.770630E-01;1.843445E-01;7.492065E-02
2.885437E-13;5.129395E+00;-3.721558E-01;4.520630E-01;7.184448E-02;1.124207E-01
7.635437E-13;3.129395E+00;-1.221558E-01;4.020630E-01;1.468445E-01;1.874207E-01
1.697937E-13;6.629395E+00;-1.846558E-01;4.645630E-01;1.655945E-01;1.311707E-01
6.447937E-13;4.629395E+00;-4.346558E-01;4.145630E-01;9.059448E-02;5.617065E-02
4.072937E-13;3.629395E+00;-3.096558E-01;4.395630E-01;1.280945E-01;9.367065E-02
8.822937E-13;5.629395E+00;-5.596558E-01;4.895630E-01;5.309448E-02;1.686707E-01
1.104187E-13;5.879395E+00;-3.409058E-01;4.083130E-01;9.996948E-02;1.592957E-01
5.854187E-13;3.879395E+00;-5.909058E-01;4.583130E-01;1.749695E-01;8.429565E-02
3.479187E-13;4.879395E+00;-2.159058E-01;4.833130E-01;6.246948E-02;1.217957E-01
8.229187E-13;6.879395E+00;-4.659058E-01;4.333130E-01;1.374695E-01;1.967957E-01
2.291687E-13;3.379395E+00;-4.034058E-01;4.958130E-01;1.937195E-01;1.405457E-01
7.041687E-13;5.379395E+00;-1.534058E-01;4.458130E-01;1.187195E-01;6.554565E-02
4.666687E-13;6.379395E+00;-5.284058E-01;4.208130E-01;1.562195E-01;1.030457E-01
9.416687E-13;4.379395E+00;-2.784058E-01;4.708130E-01;8.121948E-02;1.780457E-01
8.073120E-14;6.004395E+00;-4.190308E-01;4.489380E-01;6.715698E-02;1.827332E-01
5.557312E-13;4.004395E+00;-1.690308E-01;4.989380E-01;1.421570E-01;1.077332E-01
3.182312E-13;3.004395E+00;-5.440308E-01;4.739380E-01;1.046570E-01;7.023315E-02
7.932312E-13;5.004395E+00;-2.940308E-01;4.239380E-01;1.796570E-01;1.452332E-01
1.994812E-13;4.504395E+00;-2.315308E-01;4.614380E-01;1.609070E-01;1.639832E-01
6.744812E-13;6.504395E+00;-4.815308E-01;4.114380E-01;8.590698E-02;8.898315E-02
4.369812E-13;5.504395E+00;-1.065308E-01;4.364380E-01;1.984070E-01;5.148315E-02
9.119812E-13;3.504395E+00;-3.565308E-01;4.864380E-01;1.234070E-01;1.264832E-01
1.401062E-13;3.754395E+00;-1.377808E-01;4.176880E-01;7.653198E-02;1.921082E-01
6.151062E-13;5.754395E+00;-3.877808E-01;4.676880E-01;1.515320E-01;1.171082E-01
3.776062E-13;6.754395E+00;-2.627808E-01;4.926880E-01;1.140320E-01;7.960815E-02
8.526062E-13;4.754395E+00;-5.127808E-01;4.426880E-01;1.890320E-01;1.546082E-01
2.588562E-13;5.254395E+00;-5.752808E-01;4.801880E-01;1.327820E-01;1.733582E-01
7.338562E-13;3.254395E+00;-3.252808E-01;4.301880E-01;5.778198E-02;9.835815E-02
4.963562E-13;4.254395E+00;-4.502808E-01;4.051880E-01;1.702820E-01;6.085815E-02
9.713562E-13;6.254395E+00;-2.002808E-01;4.551880E-01;9.528198E-02;1.358582E-01
6.588745E-14;5.066895E+00;-2.237183E-01;4.911255E-01;1.491882E-01;9.132690E-02
5.408875E-13;3.066895E+00;-4.737183E-01;4.411255E-01;7.418823E-02;1.663269E-01
3.033875E-13;4.066895E+00;-3.487183E-01;4.161255E-01;1.866882E-01;1.288269E-01
7.783875E-13;6.066895E+00;-5.987183E-01;4.661255E-01;1.116882E-01;5.382690E-02
1.846375E-13;3.566895E+00;-5.362183E-01;4.036255E-01;5.543823E-02;1.100769E-01
6.596375E-13;5.566895E+00;-2.862183E-01;4.536255E-01;1.304382E-01;1.850769E-01
4.221375E-13;6.566895E+00;-4.112183E-01;4.786255E-01;9.293823E-02;1.475769E-01
8.971375E-13;4.566895E+00;-1.612183E-01;4.286255E-01;1.679382E-01;7.257690E-02
1.252625E-13;4.816895E+00;-3.799683E-01;4.723755E-01;1.398132E-01;1.007019E-01
6.002625E-13;6.816895E+00;-1.299683E-01;4.223755E-01;6.481323E-02;1.757019E-01
3.627625E-13;5.816895E+00;-5.049683E-01;4.473755E-01;1.773132E-01;1.382019E-01
8.377625E-13;3.816895E+00;-2.549683E-01;4.973755E-01;1.023132E-01;6.320190E-02
2.440125E-13;6.316895E+00;-3.174683E-01;4.348755E-01;8.356323E-02;1.194519E-01
7.190125E-13;4.316895E+00;-5.674683E-01;4.848755E-01;1.585632E-01;1.944519E-01
4.815125E-13;3.316895E+00;-1.924683E-01;4.598755E-01;1.210632E-01;1.569519E-01
9.565125E-13;5.316895E+00;-4.424683E-01;4.098755E-01;1.960632E-01;8.195190E-02
9.557495E-14;3.191895E+00;-2.705933E-01;4.817505E-01;1.726257E-01;5.851440E-02
5.705750E-13;5.191895E+00;-5.205933E-01;4.317505E-01;9.762573E-02;1.335144E-01
3.330750E-13;6.191895E+00;-1.455933E-01;4.067505E-01;1.351257E-01;1.710144E-01
8.080750E-13;4.191895E+00;-3.955933E-01;4.567505E-01;6.012573E-02;9.601440E-02
2.143250E-13;5.691895E+00;-4.580933E-01;4.192505E-01;1.163757E-01;7.726440E-02
6.893250E-13;3.691895E+00;-2.080933E-01;4.692505E-01;1.913757E-01;1.522644E-01
4.518250E-13;4.691895E+00;-5.830933E-01;4.942505E-01;7.887573E-02;1.897644E-01
9.268250E-13;6.691895E+00;-3.330933E-01;4.442505E-01;1.538757E-01;1.147644E-01
1.549500E-13;6.941895E+00;-5.518433E-01;4.505005E-01;1.820007E-01;6.788940E-02
6.299500E-13;4.941895E+00;-3.018433E-01;4.005005E-01;1.070007E-01;1.428894E-01
3.924500E-13;3.941895E+00;-4.268433E-01;4.255005E-01;1.445007E-01;1.803894E-01
8.674500E-13;5.941895E+00;-1.768433E-01;4.755005E-01;6.950073E-02;1.053894E-01
2.737000E-13;4.441895E+00;-1.143433E-01;4.380005E-01;8.825073E-02;8.663940E-02
7.487000E-13;6.441895E+00;-3.643433E-01;4.880005E-01;1.632507E-01;1.616394E-01
5.112000E-13;5.441895E+00;-2.393433E-01;4.630005E-01;5.075073E-02;1.991394E-01
9.862000E-13;3.441895E+00;-4.893433E-01;4.130005E-01;1.257507E-01;1.241394E-01
5.846558E-14;6.535645E+00;-2.510620E-01;4.153442E-01;1.433289E-01;1.393738E-01
5.334656E-13;4.535645E+00;-5.010620E-01;4.653442E-01;6.832886E-02;6.437378E-02
2.959656E-13;3.535645E+00;-1.260620E-01;4.903442E-01;1.808289E-01;1.018738E-01
7.709656E-13;5.535645E+00;-3.760620E-01;4.403442E-01;1.058289E-01;1.768738E-01
1.772156E-13;4.035645E+00;-4.385620E-01;4.778442E-01;8.707886E-02;1.581238E-01
6.522156E-13;6.035645E+00;-1.885620E-01;4.278442E-01;1.620789E-01;8.312378E-02
4.147156E-13;5.035645E+00;-5.635620E-01;4.028442E-01;1.245789E-01;1.206238E-01
8.897156E-13;3.035645E+00;-3.135620E-01;4.528442E-01;1.995789E-01;1.956238E-01
1.178406E-13;3.285645E+00;-5.948120E-01;4.465942E-01;1.527039E-01;1.299988E-01
5.928406E-13;5.285645E+00;-3.448120E-01;4.965942E-01;7.770386E-02;5.499878E-02
3.553406E-13;6.285645E+00;-4.698120E-01;4.715942E-01;1.902039E-01;9.249878E-02
8.303406E-13;4.285645E+00;-2.198120E-01;4.215942E-01;1.152039E-01;1.674988E-01
2.365906E-13;5.785645E+00;-1.573120E-01;4.590942E-01;5.895386E-02;1.487488E-01
7.115906E-13;3.785645E+00;-4.073120E-01;4.090942E-01;1.339539E-01;7.374878E-02
4.740906E-13;4.785645E+00;-2.823120E-01;4.340942E-01;9.645386E-02;1.112488E-01
9.490906E-13;6.785645E+00;-5.323120E-01;4.840942E-01;1.714539E-01;1.862488E-01
8.815308E-14;4.660645E+00;-1.729370E-01;4.122192E-01;1.855164E-01;1.721863E-01
5.631531E-13;6.660645E+00;-4.229370E-01;4.622192E-01;1.105164E-01;9.718628E-02
3.256531E-13;5.660645E+00;-2.979370E-01;4.872192E-01;1.480164E-01;5.968628E-02
8.006531E-13;3.660645E+00;-5.479370E-01;4.372192E-01;7.301636E-02;1.346863E-01
2.069031E-13;6.160645E+00;-4.854370E-01;4.997192E-01;9.176636E-02;1.909363E-01
6.819031E-13;4.160645E+00;-2.354370E-01;4.497192E-01;1.667664E-01;1.159363E-01
4.444031E-13;3.160645E+00;-3.604370E-01;4.247192E-01;5.426636E-02;7.843628E-02
9.194031E-13;5.160645E+00;-1.104370E-01;4.747192E-01;1.292664E-01;1.534363E-01
1.475281E-13;5.410645E+00;-3.916870E-01;4.309692E-01;1.761414E-01;1.628113E-01
6.225281E-13;3.410645E+00;-1.416870E-01;4.809692E-01;1.011414E-01;8.781128E-02
3.850281E-13;4.410645E+00;-5.166870E-01;4.559692E-01;1.386414E-01;5.031128E-02
8.600281E-13;6.410645E+00;-2.666870E-01;4.059692E-01;6.364136E-02;1.253113E-01
2.662781E-13;3.910645E+00;-3.291870E-01;4.684692E-01;1.198914E-01;1.815613E-01
7.412781E-13;5.910645E+00;-5.791870E-01;4.184692E-01;1.948914E-01;1.065613E-01
5.037781E-13;6.910645E+00;-2.041870E-01;4.434692E-01;8.239136E-02;6.906128E-02
9.787781E-13;4.910645E+00;-4.541870E-01;4.934692E-01;1.573914E-01;1.440613E-01
7.330933E-14;3.723145E+00;-4.619995E-01;4.544067E-01;9.879761E-02;1.182800E-01
5.483093E-13;5.723145E+00;-2.119995E-01;4.044067E-01;1.737976E-01;1.932800E-01
3.108093E-13;6.723145E+00;-5.869995E-01;4.294067E-01;6.129761E-02;1.557800E-01
7.858093E-13;4.723145E+00;-3.369995E-01;4.794067E-01;1.362976E-01;8.078003E-02
1.920593E-13;5.223145E+00;-2.744995E-01;4.419067E-01;1.925476E-01;9.953003E-02
6.670593E-13;3.223145E+00;-5.244995E-01;4.919067E-01;1.175476E-01;1.745300E-01
4.295593E-13;4.223145E+00;-1.494995E-01;4.669067E-01;1.550476E-01;1.370300E-01
9.045593E-13;6.223145E+00;-3.994995E-01;4.169067E-01;8.004761E-02;6.203003E-02
1.326843E-13;6.473145E+00;-1.182495E-01;4.856567E-01;1.081726E-01;1.089050E-01
6.076843E-13;4.473145E+00;-3.682495E-01;4.356567E-01;1.831726E-01;1.839050E-01
3.701843E-13;3.473145E+00;-2.432495E-01;4.106567E-01;7.067261E-02;1.464050E-01
8.451843E-13;5.473145E+00;-4.932495E-01;4.606567E-01;1.456726E-01;7.140503E-02
2.514343E-13;4.973145E+00;-5.557495E-01;4.231567E-01;1.644226E-01;9.015503E-02
7.264343E-13;6.973145E+00;-3.057495E-01;4.731567E-01;8.942261E-02;1.651550E-01
4.889343E-13;5.973145E+00;-4.307495E-01;4.981567E-01;1.269226E-01;1.276550E-01
9.639343E-13;3.973145E+00;-1.807495E-01;4.481567E-01;5.192261E-02;5.265503E-02
1.029968E-13;5.598145E+00;-5.088745E-01;4.700317E-01;7.536011E-02;8.546753E-02
5.779968E-13;3.598145E+00;-2.588745E-01;4.200317E-01;1.503601E-01;1.604675E-01
3.404968E-13;4.598145E+00;-3.838745E-01;4.450317E-01;1.128601E-01;1.979675E-01
8.154968E-13;6.598145E+00;-1.338745E-01;4.950317E-01;1.878601E-01;1.229675E-01
2.217468E-13;3.098145E+00;-1.963745E-01;4.325317E-01;1.316101E-01;6.671753E-02
6.967468E-13;5.098145E+00;-4.463745E-01;4.825317E-01;5.661011E-02;1.417175E-01
